name,ticker
메리츠 S&P 유럽탄소배출권 선물 ETN(H),610030
KB 인버스 2X 미국채 10년 선물 ETN,580064
TIGER 라틴35,105010
하나 인버스 2X K방산TOP10 ETN,700035
RISE 글로벌데이터센터리츠(합성),375270
한투 S&P500 VIX S/T선물 ETN(H) B,570114
메리츠 인버스 일본 국채 10년 ETN,610092
KB 레버리지 은 선물 ETN,580079
삼성 인버스 2X 구리 선물 ETN(H),530064
메리츠 레버리지 천연가스 선물 ETN(H),610095
한투 인버스2X일본니케이225선물 ETN(H),570107
KB 미국채 30년 ETN,580061
KB 레버리지 밀 선물 ETN,580051
대상홀딩스우,084695
계양전기우,012205
RISE 수출주,140570
메리츠 레버리지 인도 루피화 ETN,610083
미래에셋 인버스 코스닥150 선물 ETN,520040
미래에셋 인버스 코스피200 선물 ETN,520038
TIGER 차이나항셍30,117690
TIGER KRX기후변화솔루션,404540
메리츠 인도 루피화 ETN,610082
KB 솔랙티브 천연가스 선물 ETN,580085
신한 블룸버그 천연가스 선물 ETN,500101
메리츠 인버스 3X 미국채30년 ETN,610079
메리츠 KAP 일본 엔화 ETN,610068
메리츠 3X 레버리지 국채3년 ETN,610055
KB 레버리지 미국채 10년 선물 ETN,580063
NPC우,004255
메리츠 인버스2X 미국채30년 스트립 ETN(H),610086
TIGER 미국나스닥넥스트100,429010
메리츠 인버스 3X 국채5년 ETN,610058
메리츠 인버스 국채5년 ETN,610051
RISE 중국MSCI China(H),310080
N2 인버스 2X 천연가스 선물 ETN,550100
SOL 한국형글로벌전기차&2차전지액티브,429980
메리츠 인버스 3X 미국채10년 ETN,610076
RISE 200고배당커버드콜ATM,290080
메리츠 인버스 3X 국채3년 ETN,610056
신한 인버스 2X 다우존스지수 선물 ETN(H),500028
메리츠 인버스 2X 천연가스 선물 ETN(H),610096
메리츠 3X 레버리지 국채5년 ETN,610057
일정실업,008500
하나 인버스 2X 천연가스 선물 ETN(H),700032
ACE 미국부동산리츠(합성 H),181480
KODEX 웹툰&드라마,395150
삼성 중국 자동차 TOP5 TR ETN(H),530141
메리츠 레버리지 은 선물 ETN(H),610100
태양금속우,004105
메리츠 미국채30년 풋라이트 ETN(H),610098
HANARO Fn친환경에너지,381570
키움 리츠부동산인프라 ETN,760019
KB 솔랙티브 인버스 천연가스 선물 ETN,580087
PLUS ESG가치주액티브,395750
SK증권우,001515
KODEX 미국스마트모빌리티S&P,390400
삼성 인버스 2X S&P500 선물 ETN,530114
한투 인도네시아대표원자재 ETN,570085
한투 인버스2X일본엔선물 ETN,570096
TIGER 경기방어채권혼합,237440
미래에셋 레버리지 옥수수 선물 ETN,520046
메리츠 KAP 인버스 2X 일본 엔화 ETN,610070
메리츠 레버리지 대표 농산물 선물 ETN(H),610035
한투 일본엔선물 ETN C,570094
JW중외제약2우B,001067
PLUS 심천차이넥스트(합성),256450
메리츠 일본 국채 10년 ETN,610090
SOL 미국500타겟데일리커버드콜액티브,494210
메리츠 미국채30년스트립 커버드콜 ETN(H),610097
하나 K방산TOP10 ETN,700033
KODEX 한중전기차(합성),450180
ACE 인도시장대표BIG5그룹액티브,487920
KB 레버리지 미국채 30년 ETN,580062
BNK 2차전지양극재,466810
다이나믹디자인,145210
SOL 미국S&P500엔화노출(H),499150
키움 레버리지 리츠부동산인프라 ETN,760020
ACE 글로벌빅파마,497510
KIWOOM TDF2040액티브 적격,435540
BNK 미래전략기술액티브,457930
KIWOOM 미국달러선물인버스2X,230480
메리츠 미국채30년 스트립 ETN(H),610084
한투 레버리지미국채30년 ETN,570109
TIGER 코스닥150선물인버스,250780
HANARO Fn K-게임,395280
TIGER 로우볼,174350
한투 3X레버리지미국채30년 ETN,570111
메리츠 천연가스 선물 ETN(H),610094
유유제약1우,000225
RISE KQ고배당,270800
메리츠 3X 레버리지 국채10년 ETN,610059
HANARO Fn K-메타버스MZ,402460
TIGER 리츠부동산인프라채권,341850
N2 레버리지 국채10년 ETN,550095
WON 한국부동산TOP3플러스,480460
TIGER 200 경기소비재,139290
키움 전력 TOP5 ETN,760025
FOCUS ESG리더스,285690
신한 인버스 2X 10년 국채선물 ETN,500068
KIWOOM TDF2030액티브 적격,435530
RISE 헬스케어,253280
KB S&P 유럽탄소배출권 선물 ETN(H),580035
HK S&P코리아로우볼,215620
ACE 일라이릴리밸류체인,497520
RISE 글로벌농업경제,437370
미래에셋 -2X 미국 자율주행대표기업 ETN,520084
한투 레버리지일본엔선물 ETN C,570095
MIDAS 중소형액티브,438740
에셋플러스 글로벌다이나믹시니어액티브,462340
HANARO 200 TOP10,407310
메리츠 대표 농산물 선물 ETN(H),610034
메리츠 3X 레버리지 일본 국채 10년 ETN,610091
TIGER 단기선진하이일드(합성 H),182490
삼성 인버스 China A50 선물 ETN(H) B,530135
코오롱글로벌우,003075
KB 은 선물 ETN,580078
ACE 중국본토CSI300레버리지(합성),219900
RISE 내수주플러스,326230
RISE 일본섹터TOP4Plus,488480
한투 인버스나스닥100 ETN B,570101
한투 엔달러선물 ETN(H),570097
KB 레버리지 콩 선물 ETN,580053
RISE 중소형고배당,281990
PLUS 글로벌MSCI(합성 H),189400
삼성 중국 AI 테크 TOP5 TR ETN(H),530142
JW중외제약우,001065
KB 인버스 2X 미국 S&P500 선물 ETN B,580084
삼성 인버스 은 선물 ETN(H),530090
성신양회우,004985
키움 KPOP ETN,760006
키움 인버스 2X 반도체TOP10 ETN,760028
하나 레버리지 옥수수 선물 ETN(H),700011
메리츠 은 선물 ETN(H),610099
SOL 글로벌탄소배출권선물ICE(합성),400590
신한 인버스 2X Russell 2000 ETN B,500098
KODEX K-뉴딜디지털플러스,368680
TIGER 우량가치,227570
PLUS 미국달러SOFR금리액티브(합성),456200
TIGER 차이나CSI300인버스(합성),217780
한투 인버스2X유로스탁스50 ETN(H) B,570092
ACE 싱가포르리츠,316300
KODEX 미국30년국채울트라선물인버스(H),304670
삼성 인버스 2X 금 선물 ETN(H),530056
KODEX 밸류Plus,244670
한투 인버스2X구리선물 ETN,570073
덕성우,004835
SOL 차이나태양광CSI(합성),413220
PLUS K리츠,429740
키움 2차전지산업 ETN,760010
미래에셋 -2X 홍콩H 선물 ETN(H),520069
노루홀딩스우,000325
RISE 국채30년레버리지(합성),451670
KIWOOM 미국달러선물인버스,139660
TIGER 200 철강소재,139240
신한 레버리지 10년 국채선물 ETN,500067
삼성 인버스 구리 선물 ETN(H),530096
신한 인버스 코스피 200 선물 ETN,500061
HANARO Fn골프테마,407300
한투 인버스유로스탁스50 ETN(H) C,570091
N2 인버스 2X 코스닥150 선물 ETN,550098
메리츠 KAP 인버스 2X 중국 위안화 ETN,610073
신한 인버스 2X 미국달러 선물 ETN,500036
대신 인버스 천연가스 선물 ETN(H) B,510043
HANARO 농업융복합산업,314700
JK리버스톤리츠,204210
TIGER 미국나스닥100ETF선물,483240
ACE 미국친환경그린테마,391600
KB 인버스 2X KOSDAQ 150 선물 ETN,580044
N2 레버리지 국채30년 ETN,550096
KIWOOM 의료AI,483020
메리츠 레버리지 미국채10년 ETN(H),610023
한투 레버리지국채30년 ETN,570108
HANARO 글로벌탄소배출권선물ICE(합성),401590
KODEX MSCI EM선물(H),291890
삼성 인버스 코스닥 150 선물 ETN,530094
PLUS 국채선물10년,289670
삼성 인버스 2X 항셍테크 TR ETN(H) B,530122
한투 레버리지엔달러선물 ETN(H),570098
한투 인버스베트남VN30선물 ETN(H),570064
대신 인버스 2X 코스닥 150 선물 ETN,510027
RISE 글로벌비만산업TOP2+,476310
키움 바이오TOP10 ETN,760014
TIGER 200에너지화학레버리지,243890
SOL 차이나강소기업CSI500(합성 H),220130
KIWOOM 코스닥150선물레버리지,291630
KODEX 콩선물(H),138920
SOL 국고채30년액티브,474390
KIWOOM 독일DAX,411860
RISE 국채선물3년,432600
삼성 인버스 2X 은 선물 ETN(H),530062
ACE MSCI필리핀(합성),261920
RISE 미국장기국채선물인버스(H),267450
SOL 유럽탄소배출권선물S&P(H),400580
KIWOOM 미국블록버스터바이오테크의약품+,483030
RISE 미국달러선물인버스,469530
KODEX 멀티에셋하이인컴(H),321410
N2 인버스 레버리지 구리 선물 ETN(H),550070
한투 인버스2X베트남VN30 선물 ETN(H),570066
노루페인트우,090355
RISE 국채선물10년,295000
RISE 인도디지털성장,498610
삼성 인버스 금 선물 ETN(H),530084
한투 인버스2X금선물 ETN,570060
KoAct 미국치매&뇌질환치료제액티브,490330
메리츠 인버스 2X 구리 선물 ETN(H),610029
삼성 코스피 양매도 5% OTM ETN,530060
TIGER 의료기기,307510
삼성 인버스 2X 일본니케이225선물 ETN(H),530125
RISE 미국장기국채선물(H),267440
TIGER 200커뮤니케이션서비스,315270
KIWOOM K-반도체북미공급망,488210
하이트진로홀딩스우,000145
신한 인버스 2X 구리 선물 ETN,500041
PLUS 중형주저변동50,266550
ACE 일본TOPIX인버스(합성 H),205720
태영건설우,009415
KODEX 퀄리티Plus,244660
KIWOOM 미국방어배당성장나스닥,373790
TIGER 유로스탁스레버리지(합성 H),225050
키움 인버스 2X K방산 TOP5 ETN,760024
TIGER 코스피중형주,277650
흥국화재우,000545
TIGER 미국S&P500선물인버스(H),225030
ACE 인버스,145670
N2 인버스 레버리지 WTI원유 선물 ETN(H),550043
RISE 200선물인버스2X,252420
ACE Fn성장소비주도주,226380
TIGER 200 산업재,227550
RISE 팔라듐선물(H),334690
PLUS 스마트베타Quality채권혼합,238670
동원시스템즈우,014825
HANARO 코스닥150선물레버리지,306530
UNICORN 생성형AI강소기업액티브,470310
RISE 차이나H선물인버스(H),291680
한투 3X레버리지국채30년 ETN,570110
RISE 국채선물5년추종,397420
크라운해태홀딩스우,005745
N2 인버스 레버리지 금 선물 ETN(H),550063
RISE 미국장기국채선물레버리지(합성 H),267490
메리츠 인버스 2X 금 선물 ETN(H),610013
금강공업우,014285
RISE AI플랫폼,427120
한투 인버스2XS&P500선물 ETN(H),570023
동부건설우,005965
깨끗한나라우,004545
PLUS 글로벌AI인프라,489010
일양약품우,007575
금호건설우,002995
유유제약2우B,000227
KIWOOM 차이나내수소비TOP CSI,454180
RISE 200선물인버스,252410
UNICORN 포스트IPO액티브,476000
HANARO 글로벌워터MSCI(합성),424460
남선알미우,008355
KIWOOM 200선물인버스2X,253230
KODEX 골드선물인버스(H),280940
동양우,001525
신한 인버스 2X S&P500 선물 ETN,500051
진흥기업우B,002785
KIWOOM 코스닥150선물인버스,291620
에이리츠,140910
성문전자우,014915
TIGER 200 생활소비재,227560
RISE 미국반도체인버스(합성 H),491630
KB 인버스 2X 구리 선물 ETN(H),580033
진흥기업2우B,002787
PLUS 200선물인버스2X,253160
동양2우B,001527
RISE 팔라듐선물인버스(H),334700
RISE 코스닥150선물인버스,275750
하나 인버스 2X 코스닥150 선물 ETN,700018
한투 인버스2X플래티넘선물 ETN,570070
ACE 미국빅테크TOP7 Plus인버스(합성),465620
CJ씨푸드1우,011155
KB 인버스 2X 금 선물 ETN(H),580023
KIWOOM 200선물인버스,253240
서울식품우,004415
신한 인버스 2X 은 선물 ETN(H),500030
HANARO 200선물인버스,306520
TIGER BBIG레버리지,412560
신한 인버스 2X 금 선물 ETN,500038
VITA MZ소비액티브,422260
PLUS 코스닥150선물인버스,301410
알테오젠,196170
에코프로비엠,247540
에코프로,086520
레인보우로보틱스,277810
주성엔지니어링,036930
코오롱티슈진,950160
리노공업,058470
HLB,028300
삼천당제약,000250
원익IPS,240810
펩트론,087010
이오테크닉스,039030
파두,440110
에이비엘바이오,298380
리가켐바이오,141080
로보티즈,108490
서진시스템,178320
HPSP,403870
케어젠,214370
ISC,095340
디앤디파마텍,347850
피에스케이,319660
보로노이,310210
현대무벡스,319400
심텍,222800
유진테크,084370
성호전자,043260
제주반도체,080220
휴젤,145020
티씨케이,064760
파마리서치,214450
클래시스,214150
올릭스,226950
테스,095610
대한광통신,010170
솔브레인,357780
피에스케이홀딩스,031980
동진쎄미켐,005290
하나마이크론,067310
펄어비스,263750
두산테스나,131970
에스티팜,237690
엘앤씨바이오,290650
우리기술,032820
실리콘투,257720
비츠로셀,082920
에스피지,058610
RFHIC,218410
티에스이,131290
네이처셀,007390
미래에셋벤처투자,100790
고영,098460
테크윙,089030
비에이치아이,083650
파크시스템스,140860
셀트리온제약,068760
JYP Ent.,035900
메지온,140410
원익홀딩스,030530
대주전자재료,078600
브이엠,089970
에스엠,041510
기가비스,420770
태성,323280
에스에이엠티,031330
오스코텍,039200
스피어,347700
LS마린솔루션,060370
씨젠,096530
큐리옥스바이오시스템즈,445680
로보스타,090360
삼현,437730
알지노믹스,476830
제이에스링크,127120
케이엠더블유,032500
오름테라퓨틱,475830
에스앤에스텍,101490
쎄트렉아이,099320
휴림로봇,090710
하나머티리얼즈,166090
와이씨,232140
아주IB투자,027360
하림지주,003380
LS머트리얼즈,417200
HK이노엔,195940
SFA반도체,036540
인텔리안테크,189300
에이치브이엠,295310
차바이오텍,085660
신성델타테크,065350
코미코,183300
에이프릴바이오,397030
삼표시멘트,038500
루닛,328130
씨어스,458870
유일로보틱스,388720
클로봇,466100
리브스메드,491000
레이크머티리얼즈,281740
세미파이브,490470
티엘비,356860
제이앤티씨,204270
아이티센글로벌,124500
씨엠티엑스,388210
필옵틱스,161580
현대바이오,048410
큐리언트,115180
피엔티,137400
GST,083450
솔브레인홀딩스,036830
에스에프에이,056190
코스모로보틱스,439960
CJ ENM,035760
덕산네오룩스,213420
원익QnC,074600
피노,033790
지투지바이오,456160
카카오게임즈,293490
하이젠알앤엠,160190
비나텍,126340
제룡전기,033100
씨아이에스,222080
동국제약,086450
성광벤드,014620
쏠리드,050890
와이지엔터테인먼트,122870
로킷헬스케어,376900
지아이이노베이션,358570
동운아나텍,094170
스튜디오드래곤,253450
샘씨엔에스,252990
코스메카코리아,241710
네패스,033640
서부T&D,006730
다우데이타,032190
코나아이,052400
태광,023160
유진로봇,056080
온코닉테라퓨틱스,476060
엔켐,348370
에스티큐브,052020
삼지전자,037460
선익시스템,171090
서울반도체,046890
나노신소재,121600
노타,486990
넥슨게임즈,225570
원텍,336570
미코,059090
성일하이텍,365340
넥스틴,348210
안랩,053800
프로텍,053610
앱클론,174900
메디톡스,086900
위메이드,112040
에프에스티,036810
코오롱생명과학,102940
NHN KCP,060250
RF머트리얼즈,327260
태웅,044490
포스코엠텍,009520
덕산하이메탈,077360
뉴로메카,348340
이엔에프테크놀로지,102710
인벤티지랩,389470
엠케이전자,033160
에코프로에이치엔,383310
SOOP,067160
가온칩스,399720
코세스,089890
동성화인텍,033500
젬백스,082270
티에프이,425420
네오셈,253590
이녹스첨단소재,272290
케이아이엔엑스,093320
인바디,041830
코미팜,041960
성우하이텍,015750
와이지-원,019210
에코마케팅,230360
예스티,122640
한양이엔지,045100
디어유,376300
토모큐브,475960
원익머트리얼즈,104830
현대힘스,460930
파이버프로,368770
서희건설,035890
켐트로닉스,089010
천보,278280
아이센스,099190
엘티씨,170920
한국기업평가,034950
인텍플러스,064290
엑스게이트,356680
아이쓰리시스템,214430
카페24,042000
한선엔지니어링,452280
아난티,025980
한글과컴퓨터,030520
우리기술투자,041190
감성코퍼레이션,036620
HLB이노베이션,024850
인카금융서비스,211050
한국피아이엠,448900
더블유씨피,393890
서울바이오시스,092190
에이디테크놀로지,200710
디케이티,290550
티앤엘,340570
큐렉소,060280
마키나락스,477850
네패스아크,330860
펌텍코리아,251970
큐로셀,372320
툴젠,199800
브이티,018290
인화정공,101930
한라캐스트,125490
네오위즈,095660
가비아,079940
PS일렉트로닉스,332570
시노펙스,025320
펨트론,168360
에스티아이,039440
메카로,241770
오이솔루션,138080
네오티스,085910
다날,064260
메디포스트,078160
메가스터디교육,215200
월덱스,101160
아이엠바이오로직스,493280
디아이티,110990
하이록코리아,013030
동화기업,025900
프로티나,468530
이뮨온시아,424870
보성파워텍,006910
한스바이오메드,042520
에스비비테크,389500
엔젤로보틱스,455900
HLB생명과학,067630
싸이맥스,160980
한중엔시에스,107640
알멕,354320
LS증권,078020
에스바이오메딕스,304360
에치에프알,230240
한양디지텍,078350
한텍,098070
티로보틱스,117730
티이엠씨,425040
페니트리움바이오,187660
에이스침대,003800
HLB제약,047920
신라젠,215600
넥스트바이오메디컬,389650
유바이오로직스,206650
우주일렉트로,065680
뉴파워프라즈마,144960
인투셀,287840
한솔아이원스,114810
오픈엣지테크놀로지,394280
휴온스글로벌,084110
오킨스전자,080580
아이씨티케이,456010
글로벌텍스프리,204620
빛과전자,069540
미래반도체,254490
AP시스템,265520
HEM파마,376270
아모텍,052710
휴온스,243070
제우스,079370
유티아이,179900
한라IMS,092460
파트론,091700
에이치엠넥스,036170
사피엔반도체,452430
국일제지,078130
헥토파이낸셜,234340
웹젠,069080
타이거일렉,219130
에이팩트,200470
지엔씨에너지,119850
파인엠텍,441270
삼양컴텍,484590
비츠로넥스텍,488900
컴투스,078340
삼양엔씨켐,482630
저스템,417840
하림,136480
인탑스,049070
엑시콘,092870
DSC인베스트먼트,241520
덕산테코피아,317330
삼목에스폼,018310
케이프,064820
아스테라시스,450950
진성티이씨,036890
위메이드맥스,101730
슈프리마,236200
씨메스로보틱스,475400
켄코아에어로스페이스,274090
드림시큐리티,203650
유니셈,036200
이노스페이스,462350
지노믹트리,228760
한국정보통신,025770
칩스앤미디어,094360
비츠로테크,042370
에이직랜드,445090
바이오다인,314930
바이오플러스,099430
상아프론테크,089980
콜마비앤에이치,200130
나무기술,242040
이지홀딩스,035810
에코아이,448280
휴메딕스,200670
큐라클,365270
아이티켐,309710
유니테스트,086390
CJ프레시웨이,051500
골프존,215000
필에너지,378340
슈어소프트테크,298830
엔케이젠바이오텍코리아,182400
디바이스,187870
우리로,046970
와이씨켐,112290
나이스정보통신,036800
네오팜,092730
바텍,043150
노바렉스,194700
엠로,058970
비덴트,121800
DXVX,180400
제이브이엠,054950
에프앤가이드,064850
씨앤씨인터내셔널,352480
KG이니시스,035600
큐에이드,377460
코스텍시스,355150
지씨셀,144510
세나테크놀로지,061090
유진기업,023410
바이넥스,053030
메디아나,041920
HB테크놀러지,078150
아이엘,307180
안트로젠,065660
피에이치에이,043370
LIG아큐버,073490
매일유업,267980
퓨쳐켐,220100
그래피,318060
LB세미콘,061970
GRT,900290
SAMG엔터,419530
토비스,051360
나우로보틱스,459510
KH바텍,060720
JTC,950170
케이엔제이,272110
나라스페이스테크놀로지,478340
오로스테크놀로지,322310
한국알콜,017890
SKAI,357880
아이티엠반도체,084850
셀바스AI,108860
쓰리빌리언,394800
오르비텍,046120
매커스,093520
폰드그룹,472850
유니슨,018000
신흥에스이씨,243840
강원에너지,114190
KG에코솔루션,151860
오리엔탈정공,014940
베뉴지,019010
신성에스티,416180
대명에너지,389260
한국캐피탈,023760
셀비온,308430
석경에이티,357550
상신이디피,091580
지놈앤컴퍼니,314130
바디텍메드,206640
자람테크놀로지,389020
헬릭스미스,084990
티씨머티리얼즈,125020
아스트,067390
강스템바이오텍,217730
스맥,099440
와이엠티,251370
HLB테라퓨틱스,115450
범한퓨얼셀,382900
갤럭시아머니트리,094480
뷰웍스,100120
아이스크림미디어,461300
케이티알파,036030
모베이스전자,012860
이랜텍,054210
소룩스,290690
심텍홀딩스,036710
컨텍,451760
링크솔루션,474650
나무가,190510
마이크로컨텍솔,098120
와이바이오로직스,338840
세보엠이씨,011560
아바텍,149950
쿠콘,294570
대아티아이,045390
제일일렉트릭,199820
옵티코어,380540
재영솔루텍,049630
미래나노텍,095500
디지털대성,068930
에이스테크,088800
동원개발,013120
대화제약,067080
나이벡,138610
마녀공장,439090
인터플렉스,051370
SG,255220
한국정보인증,053300
리센스메디컬,394420
에코앤드림,101360
아스플로,159010
솔트룩스,304100
서호전기,065710
큐리오시스,494120
이지바이오,353810
대원산업,005710
코난테크놀로지,402030
삼미금속,012210
금화피에스시,036190
한국비엔씨,256840
바이오니아,064550
아나패스,123860
해성산업,034810
코칩,126730
현대사료,016790
인터로조,119610
우진엔텍,457550
라이콤,388790
지앤비에스 에코,382800
BGF에코머티리얼즈,126600
디엔에프,092070
티엑스알로보틱스,484810
코텍,052330
헥토이노베이션,214180
나노팀,417010
국보디자인,066620
제이오,418550
클리오,237880
라온로보틱스,232680
바이젠셀,308080
KZ정밀,036560
슈피겐코리아,192440
에스오에스랩,464080
앤로보틱스,138360
골프존홀딩스,121440
메가터치,446540
비보존 제약,082800
제테마,216080
퀄리타스반도체,432720
AP위성,211270
흥구석유,024060
그린리소스,402490
와이솔,122990
오로라,039830
루미르,474170
유비쿼스홀딩스,078070
디오,039840
텔레칩스,054450
엘오티베큠,083310
더즌,462860
에스투더블유,488280
바이오솔루션,086820
큐알티,405100
잉글우드랩,950140
윤성에프앤씨,372170
일진파워,094820
아바코,083930
티움바이오,321550
피아이이,452450
인피니트헬스케어,071200
제닉,123330
폴라리스오피스,041020
데브시스터즈,194480
리파인,377450
제노코,361390
이랜시스,264850
네오위즈홀딩스,042420
이크레더블,092130
대양전기공업,108380
듀켐바이오,176750
아이패밀리에스씨,114840
새로닉스,042600
아이디스,143160
엘케이켐,489500
어보브반도체,102120
KBI메탈,024840
유비쿼스,264450
코리아에프티,123410
사람인,143240
모두투어,080160
하이비젼시스템,126700
코메론,049430
도우인시스,484120
아이텍,119830
유성티엔에스,024800
라온텍,418420
GC메디아이,032620
푸른저축은행,007330
동양이엔피,079960
버킷스튜디오,066410
코다코,046070
모트렉스,118990
피델릭스,032580
CMG제약,058820
레드캡투어,038390
비씨엔씨,146320
나노,187790
풍원정밀,371950
에이유브랜즈,481070
나노엔텍,039860
에브리봇,270660
쇼박스,086980
더핑크퐁컴퍼니,403850
크레오에스지,040350
성우,458650
대한약품,023910
인선이엔티,060150
나인테크,267320
케이엔알시스템,199430
나우IB,293580
하이텍팜,106190
지투파워,388050
아이로보틱스,066430
경동제약,011040
시너지이노베이션,048870
에이비온,203400
KG파이낸셜,046440
티케이케미칼,104480
쎌바이오텍,049960
알에스오토메이션,140670
노바텍,285490
메가스터디,072870
매일홀딩스,005990
디에스케이,109740
엠아이텍,179290
지구홀딩스,221800
엠디바이스,226590
녹십자웰빙,234690
멀티캠퍼스,067280
제룡산업,147830
아이디스홀딩스,054800
안국약품,001540
케이엔더블유,105330
중앙첨단소재,051980
압타바이오,293780
코아스템켐온,166480
제넥신,095700
고려신용정보,049720
노머스,473980
뉴로핏,380550
비엠티,086670
프레스티지바이오로직스,334970
케이씨에스,115500
퓨릿,445180
엠플러스,259630
파워넷,037030
케이엔솔,053080
다산네트웍스,039560
빅솔론,093190
삼보판지,023600
티쓰리,204610
넵튠,217270
에스앤디,260970
파워로직스,047310
코윈테크,282880
웨이비스,289930
케이에스피,073010
코스맥스엔비티,222040
SV인베스트먼트,289080
에프엔에스테크,083500
현대에버다임,041440
켐트로스,220260
셀레믹스,331920
시스웍,269620
와이제이링크,209640
한국첨단소재,062970
시지메드텍,056090
하나기술,299030
톱텍,108230
우양에이치씨,101970
메쎄이상,408920
유니트론텍,142210
씨앤지하이테크,264660
국전,307750
HB솔루션,297890
마크로젠,038290
컴퍼니케이,307930
동국산업,005160
아비코전자,036010
에이티넘인베스트,021080
아모그린텍,125210
아톤,158430
세아메카닉스,396300
넥써쓰,205500
코맥스,036690
센서뷰,321370
핑거,163730
이수앱지스,086890
동방메디컬,240550
대동기어,008830
우림피티에스,101170
아가방컴퍼니,013990
KX,122450
에스텍,069510
RF시스템즈,474610
현대이지웰,090850
세명전기,017510
아진엑스텍,059120
이노테크,469610
윈스테크넷,136540
선광,003100
팜스토리,027710
도이치모터스,067990
세경하이테크,148150
성도이엔지,037350
LS티라유텍,322180
한켐,457370
플리토,300080
신화프리텍,095190
파세코,037070
지어소프트,051160
지씨지놈,340450
지니언스,263860
킵스파마,256940
이스트소프트,047560
삼보모터스,053700
플래스크,041590
네오오토,212560
엑셈,205100
넥스트칩,396270
모다이노칩,080420
지아이에스,306620
엔알비,475230
씨에스베어링,297090
DMS,068790
KT나스미디어,089600
한컴위드,054920
탑런토탈솔루션,336680
오늘이엔엠,192410
한빛레이저,452190
원익,032940
NICE인프라,063570
케이알엠,093640
인포바인,115310
애니플러스,310200
세종텔레콤,036630
액트로,290740
아이비김영,339950
일승,333430
엠에스오토텍,123040
박셀바이오,323990
진로발효,018120
NH농우바이오,054050
테라뷰,950250
제닉스로보틱스,381620
동구바이오제약,006620
에스와이스틸텍,365330
아진산업,013310
그리드위즈,453450
메드팩토,235980
엘앤케이바이오,156100
KX하이텍,052900
와이엔텍,067900
누리플렉스,040160
YTN,040300
아모센스,357580
코데즈컴바인,047770
고스트스튜디오,950190
동아엘텍,088130
공구우먼,366030
디앤씨미디어,263720
현대바이오랜드,052260
뷰노,338220
유아이엘,049520
원준,382840
MDS테크,086960
폴레드,487580
삼영엠텍,054540
에스와이,109610
로보로보,215100
우리손에프앤지,073560
레이언스,228850
지에프아이,493330
엠에스씨,009780
가온그룹,078890
야스,255440
상상인,038540
이엘씨,041520
다원넥스뷰,323350
에이럭스,475580
아미노로직스,074430
디알텍,214680
KCC건설,021320
지니너스,389030
한국경제TV,039340
LB인베스트먼트,309960
한일사료,005860
빅텍,065450
제이엘케이,322510
우리넷,115440
스톤브릿지벤처스,330730
싸이닉솔루션,234030
아스타,246720
디와이피엔에프,104460
워트,396470
미래컴퍼니,049950
피에스텍,002230
이엔셀,456070
원익피앤이,217820
모비스,250060
하이로닉,149980
비아트론,141000
씨씨에스,066790
마음AI,377480
옵투스제약,131030
대성하이텍,129920
제이아이테크,417500
아미코젠,092040
다원시스,068240
LK삼양,225190
바이오비쥬,489460
티앤알바이오팹,246710
중앙에너비스,000440
큐브엔터,182360
드림씨아이에스,223250
엑스페릭스,317770
동신건설,025950
아이앤씨,052860
아우토크립트,331740
뉴프렉스,085670
크레버스,096240
풍국주정,023900
초록뱀미디어,047820
그래디언트,035080
탑머티리얼,360070
라온시큐어,042510
금양그린파워,282720
세운메디칼,100700
레이저쎌,412350
와이즈넛,096250
스톰테크,352090
아이에스티이,212710
대정화금,120240
메타바이오메드,059210
에이치엔에스하이텍,044990
화신정공,126640
한국파마,032300
파로스아이바이오,388870
에이치피오,357230
에코플라스틱,038110
컴투스홀딩스,063080
오상헬스케어,036220
케이피항공산업,288180
씨피시스템,413630
대봉엘에스,078140
싸이토젠,217330
엑세스바이오,950130
폴라리스AI,039980
솔본,035610
알서포트,131370
아크솔루션스,203690
양지사,030960
이지케어텍,099750
오스테오닉,226400
슈프리마에이치큐,094840
포바이포,389140
광무,029480
푸드나무,290720
코아시아,045970
링네트,042500
정상제이엘에스,040420
원일티엔아이,136150
엔에프씨,265740
한패스,408470
중앙백신,072020
해성에어로보틱스,059270
아이엠티,451220
모델솔루션,417970
서울옥션,063170
더네이쳐홀딩스,298540
젝시믹스,337930
알엔티엑스,123010
동국S&C,100130
큐에스아이,066310
에스피소프트,443670
금강철강,053260
로젠,033290
기가레인,049080
서원인텍,093920
선진뷰티사이언스,086710
동국생명과학,303810
테라젠이텍스,066700
삼아제약,009300
쿼드메디슨,464490
KT밀리의서재,418470
위더스제약,330350
한성크린텍,066980
네오이뮨텍,950220
셀루메드,049180
나이스디앤비,130580
엔지켐생명과학,183490
KT지니뮤직,043610
케이피에프,024880
제이스로보틱스,090470
조이시티,067000
이브이첨단소재,131400
세원물산,024830
머큐리,100590
엠엑스온,347890
지오엘리먼트,311320
좋은사람들,033340
웹케시,053580
엠게임,058630
쎄니트,037760
모베이스,101330
아이큐어,175250
서한,011370
제일엠앤에스,412540
에이프로,262260
창해에탄올,004650
씨이랩,189330
오파스넷,173130
오성첨단소재,052420
리메드,302550
다이나믹솔루션,290660
알파칩스,117670
NPX,222160
프로이천,321260
스모트로닉,066590
아이티센엔텍,010280
SY동아,041930
빛샘전자,072950
인트론바이오,048530
바이오에프디엔씨,251120
